,title,label
23205,새 천년의 미소,1
23206, SPEED 011배 제38기 최고위전 2차예선 결승 제6보  69 101 ,1
23207,내달 개발 촉진지구 지정 예정,2
23208,금강산 관광요금 확정 막바지 진통,2
23209,금산 인삼축제 개막   10일부터 14일까지,2
23210,물에 관한 기본입장 정립을,2
23211,새단장 잠실 中企매장  인기 예감 ,1
23212,마음은 98전국체전으로 ,2
23213,강원관광 홍보에 중점,2
23214,국방위  北 미사일  정부 대응 싸고 공방,2
23215,어린이용 객차 10월 운행    철도청  놀이시설등 갖춰,2
23216,넓은 영화의 바다 알고 빠져야 제맛,2
23217,사람 사람들,2
23218,제주시의회 상임위 이모저모,2
23219,단국대  충남  4강진출 유력,1
23220,DJ  울산 방문해 지역감정해소 촉구,2
23221, 실직자 퇴직자의 돈을 노린다  신종 피라미드조직 기승,2
23222,PC통신 북한코너 붐빈다,2
23223,아시아 리포트〈Q채널 채널25 밤 10 00〉,2
23224, 경주세계문화엑스포 교통편 ,2
23225,단신코너,2
23226,지하철2호선 예산 50%지원,2
23227,長江의 홍수,2
23228,자연사박물관 유치 절박,1
23229,금강산 관광비 대출,2
23230, 환경보전 생각하며 개발사업 추진 ,2
23231, 동정  홍두표 PATA 아시아 태평양 관광협회 회장,2
23232,돈벌이 안되면 공중전화도 퇴출   ,0
23233,3주일후 금강산 관광,2
23234,농협 금강산 관광경비 수납,2
23235,고인수 동해시 사무국장 시군협의회 회장 선임,2
23236,금강산 관광비 대출,2
23237,道 이업종연합 이사회,2
23238,슬롯머신 전국 확대 백지화,2
23239,道서울사무소 조직 확대,2
23240, 전국은 지금      주식회사 지자체   전라남도 ,2
23241,金대통령  경남 울산방문 선물 뭔가,2
23242,관광산업육성 방안 협의,2
23243,익산 中 진강시와 자매결연,2
23244, 갈곳없는 환경시설 해법은 ,2
23245,PATA 이사회 개막,2
23246,김종호 의원 금명 소환 오세응 백남치 의원 사전 체포영장,2
23247,윤상열 100m 우승,2
23248,PIFF 관광상품 뜬다,2
23249,금강산 뱃길  돈 에 막히나,2
23250,김동욱 의원도 곧 소환 검찰 한나라 중진 두의원 거액 수수 포착,2
23251,［전일게시판］결혼,2
23252,물꼬트인 현안사업 지역경제 활기 찾았다,2
23253,A1면에서 이어집니다 吳世應의원내일출두,2
23254,스코어보드,2
23255,금강산 관광비용 북한 지급액  한 사람당 300달러,2
23256,복권시장에도  IMF 찬바람     주택복권판매 70%로 하락,0
23257,세일즈강화 도민실익방안 모색해야,2
23258,자연환경보전 캠페인,2
23259,부안 유천도요지 복원 박차,2
23260,청주시 대형 프로젝트 시작부터  삐끗 ,2
23261, 비행기 좌석이 없어요 ,2
23262,코스모스 체전  활짝 ,2
23263,단양군 장병대 최영택계장,2
23264, 新東海 개념 전환 필요 ,2
23265,朴普熙 회장 금강산 관광 협의차 訪北,2
23266,책으로 읽는  강원용목사  姜목사 삶 2종 발간,2
23267,금강산관광  북한몫 3백달러  확정,2
23268, 開放특급  거부 계속  軍用열차  탈듯  김정일의 北韓 어디로,2
23269,관광홍보 실효성 있게 김대관 논단 ,2
23270,광역단체장을 만나다 7  禹瑾敏 제주도지사  관광 감귤산업 발전위해 매진 ,2
23271, 한국의 전통마을  3집 나와,2
23272,개업,2
23273, 타이틀 감상  환타지 아일랜드,2
23274,한나라당 오세응의원 체포동의 요구서 발부,2
23275,北 인권유린 방치 안된다 李哲承 한국시론 ,2
23276,26일 제18대 난계 국악축제 개막,2
23277,승계의미와 과제 전망 북한 김정일 시대 상 ,2
23278,금강산관광 3백弗접근,2
23279,97% 강화고인돌 축제 계속참가,2
23280,정부위원회도  구조조정 ,2
23281,［전일게시판］ 결혼,2
23282,강승대 가시교   빛나는  금메달,2
23283,문화 박람회,2
23284,외국인 찾는 大邱 만들자,2
23285,2백여 위원회 통­폐합,2
23286,크고 작은 야외조각전 잇달아,2
23287, 中企센터  50억 추가지원,2
23288, 부산방문 이모저모    부산 발전위해 경쟁력 강화를 ,2
23289, 안동탈춤  입장권 예매 20일까진 10%할인해줘,2
23290,입산료 3백 달러,2
23291,현대그룹  금강산 관광객 모집 연기,2
23292,외국인 찾는 大邱 만들자,2
23293, 도의회 중계석   조직개편후 잉여인력팀제로 흡수 ,2
23294,朴普熙 금강산국제그룹 회장 관광객 안전 등 협의차 訪北,2
23295,문화산업 육성기금 3천억 조성,2
23296,금강산 관광 요금 北몫 현대  3백달러선 조정중,2
23297,대청호 부유쓰레기 수거,2
23298,강릉 참소리박물관 移轉,2
23299,삼척原電 건설 공표 미뤄,2
23300,수해 한달 수도권 북부 현장 돌마당 집터에 천막생활,2
23301,동정,2
23302, 표   신설법인  8월 25일 8월 31일   서울,2
23303, 풍향계  경매도 이젠 사이버 시대,2
23304,제2회 관광기념품전 金賞 崔해일씨,2
23305, 미드아마 이모저모 ,2
23306, 주 대우 현대건설 올 영업 호전전망,2
23307,자연환경보전 캠페인,2
23308, 사설 道內 도시계획의 재정비,2
23309,본사손님,2
23310,금강산관광 北몫 3백달러 합의,2
23311, 사설    햇볕론  미사일 못막아,2
23312, 명소명품   줄다리타고 강건너면 그윽한 송림숲,2
23313,대전 충청 가을맞이 문화축제 풍성,2
23314, 횡설수설 임연철  紫禁城의  투란도트 ,2
23315,공항안내소 관광객들에 인기,1
23316, 기업공시  기아자동차 고제 고합 금강개발산업,2
23317,새로운 정치풍토 조성하겠다 김 대통령,1
23318,현대그룹 금강산 유람선 25일 출항 뱃고동 차질 예상,2
23319,관광단지 대규모개 발로 전환,2
23320,사정엔 내자식도 예외없다   김대통령 부산방문,2
23321, 인사  광주시 ; 산재의료관리원 ; 원광대,0
23322,영화감상서 인터넷까지 각 자치단체 「문화의 집」 잇따라 문열어,2
23323,새 강릉驛 금광리 최종 확정,2
23324,슬롯머신 확대 철회 환영 탄전지역 도의원 성명서,2
23325,폐광 공추위 슬롯머신투쟁 빚 1천만원,2
23326,금강산관광 道 뒷전,2
23327,금강산 관광객 모집연기,2
23328,현대 금강산관광요금「북몫」 3백달러로 타결,2
23329,통일 박보희 회장 내일 방북,2
23330,현대 금강산유람선 첫 출항 늦어질 듯,2
23331,금강산비용 북측과 막판협상,2
23332,금산 人蔘축제,2
23333,노량진 수산시장 그곳에 가면 주눅든 가슴도 퍼덕퍼덕,2
23334,체전 D 20 마무리 점검   분위기 달군다 ,2
23335,복지 농촌 건설 앞장,2
23336,금강산 관광객 모집 연기,2
23337,제4회 서귀포 칠십리 축제,2
23338,제37회 한라문화제에 대학생 고교생 자원봉사,1
23339,金正日 오늘 주석 추대되면 남북대화NO민간경협OK 北도 당분간 정경분리 고수할듯,2
23340, 헤어월드 98서울 오늘 개막,2
23341,주제가 있는  1일 가을여행  기차타고 떠나자,2
23342, 정보의 바다 테마여행  북한관련 사이트,2
23343, 돈표  있어야 상품구매 가능     금강산 관광  체크 포인트,2
23344,합천댐 11년만에 방류,2
23345, 밀물썰물 카지노  이상해 논설위원 ,2
23346, 남고산성  자연사박물관,2
23347,김대통령 부패사정 예외없다    부산방문 기자회견,2
23348,엑스포 관광홍보관 개관,2
23349,금강산 적금  인기 ,1
23350, 국산 만화영화 의무편성 확대  앞둔 방송가 표정,2
23351, 물좋은 상임위 증원  눈살  여야 재경 건교위등 늘리기로 합의,2
23352,수해복구비 969억 요청,2
23353,慶南新聞 기획시리즈 제1부,2
23354,지리산 반달곰 서식흔적 발견,2
23355,총론 양호 각론은 미흡,2
23356,골프장 숙박시설 연내 부분허용    문화부  개정안 입법예고,2
23357,기장 강서에 세계적 관광타운,2
23358,사람 사람들,2
23359,자문위 행정위 의결위 등 정부 373개 위원회 정비,2
23360,태백은 시네마 천국,2
23361, 학원 탐방  LG소프트스쿨,2
23362,「관광 문화 이벤트」 병행 도민체전 대회요강 확정,2
23363, 김대통령 부산방문 결산  큰 선물  기대에  실망 ,2
23364, 인사  건설교통부 ; 법제처 ; 관세청 ; 충청남도,2
23365,금강산관광 3백弗접근,2
23366,시군 인사,2
23367,청소년자원봉사 체험수기 공모,1
23368,5 18묘지 대형 특성화를,2
23369,가야문화권 정비 국책사업 선정,2
23370, 카지노 유치 줄잇는 로비 허가운영 칼날감시 필요,1
23371,제주 도깨비도로 사고위험 방치,2
23372,금강산 관광  운항면허 관광요금 등 걸림돌,2
23373,자금성의  투란토트 ,2
23374, 인터뷰  에이미 챈 홍콩 관광협회장,2
23375,금강호 입항,2
23376,여행업계 희비교차,2
23377,한국은 0K  제주는 NO ,2
23378,社 說,2
23379,여권 위조사범 증가 작년보다 31% 늘어,1
23380, 금강산特需  관련상품 잇따라,2
23381,엔화 안정 영향 대부분 업종 오름세 시황 ,2
23382,팔당호 수질 대책등 5대 현안,2
23383,PC통신  설레는 北風  금강산 관광 앞두고 北 정보 접속 급증,2
23384,21세기 달 李世基 논설위원 外言內言 ,2
23385,사업교류 등 자매결연,2
23386,내년 산림자원과등 신설계획,2
23387, 천자칼럼  이효석의 묘,2
23388,북한 미사일발사든 인공위성이든  증시에는 영향 없을듯 ,2
23389,남북관계  현상 유지  당국대화 일정거리­경협 계속추진 틀,2
23390,러시아 전세기 청주에 첫취항,2
23391,민간자본 유치 인터넷 홍보 나선다,1
23392,■金正日시대 공식 개막과 향후 전망,2
23393, 남북의 名山  사진으로 만난다 남북한 작가 240점 전시,2
23394,금강산 사업 승인 현대 관광객 모집 본격 착수,2
23395, 이곳을 주목하라   3   제주도     인터뷰   우근민,1
23396,대구市 「관광마인드」실종,2
23397,방송노련  개혁 11대과제 방송인서명지 국회 제출,2
23398,松島에 차이나타운 조성,2
23399,금강산관광여행 약관 공정위 부당성 심사,2
23400,현실무시한 조직개편 주민 반발,2
23401,정읍 제2회 내장산포도축제 성황,2
23402, 선거 논공행상  성격 짙어 후유증 예상,2
23403,새 노선 NO   본질적 변화 없을 듯,2
23404, 파산위기 지자체  재정수입확충    수익늘리기 묘안백출 ,2
23405,보름앞둔 한라문화제,2
23406,감귤의 어제와 오늘  내일을 생각한다,2
23407,세계4대 게임전시회 ECTS 개막,2
23408, 파산위기 지자체  재정수입확충    수익늘리기 묘안백출 ,2
23409,경주세계문화엑스포 11일 개막되는데  박광희 핫라인 ,2
23410,천제연 칠선녀제 봉행,2
23411, 금강산 사업  승인,2
23412,백령도 모래비행장 사라질 판 인근 방조제 축조 개흙유입,2
23413,금강산관광 유람선  순항 ,1
23414,현대 금강산관광 곧 승인,2
23415, 인터뷰   9월의 문화인물 한성준 선생,2
23416,울산 경주문화권 연계개발,2
23417,건설회사 부동산업계 교포돈 붙들기 경쟁,2
23418, 파산위기 지자체  정부 살빼라  시 도지사협회 입씨름만,2
23419, 파산위기 지자체  정부 살빼라  시 도지사협회 입씨름만,2
23420,연대보증 자동연장 약관 무효,2
23421,방송법 개정의견 제출,2
23422,폭우로 인한 피해 복구 아직 멀었다,0
23423,中관광객 유치위해 정부  조치 ,1
23424,한국의 전통마을 3집」 발간 문화관광부,2
23425, 방송  PSB 특별기획  백야 3 98 ,2
23426,경남道 콘도 무분별 허가,2
23427,호텔신축 지연 주민피해,0
23428,동정,2
23429, 관광명소된 공판장 ,2
23430,충주 앙성온천제 열린다,2
23431,금강산 관광객 모집 이번주부터  25일 동해항서 첫 출항,2
23432,참소리박물관 소장품 경주문화엑스포 전시,2
23433,原電반대 경비행장건설등 金지사 약속 주민들 기대,2
23434,금강산관광 북한 몫 3백 달러 확정,2
23435,인사,2
23436, 이곳을 주목하라   3   제주도     외국인 투자문의 쇄도,1
23437, 파산위기 지자체  재정수입확충    외국인 투자 끌어오기 ,2
23438, 북한 김정일시대  남북관계 급진전 어려울듯   특징 전망 ,2
23439, 황해 수자원 감소 中남획이 원인 한 중 일 공동 어업규제 시행을 ,0
23440,청명한 가을하늘아래 비경을 달린다,2
23441,무궁화배 풋살대회 13일 개막,2
23442,관광지에 방치된 강관,2
23443,외국인 유치 기반 판촉  낙제점 ,1
23444,기 고,2
23445,성장 잠재력 키우자 DJ노믹스 이상과 과제 5 끝 ,2
23446, 바다의 호텔  금강산 유람선,2
23447,남북한 민간경협 지속전망,2
23448,금강산 유람 출항 가속화,2
23449,초가을 정취  물씬  주말 행락객 북적,2
23450,섬진강변 나무 수백그루  절단  빗나간 도로정비  공공근로사업 ,2
23451,權시장  목포 세일즈  나선다,2
23452, 여수텔  접속해 보세요 여수시 다양한 정보제공,2
23453,［시군 인사］ 해남군,2
23454,［방송 연예계］ 해외위성방송 출범 준비,2
23455,서낙동강에 수상공원 만든다,1
23456, 이곳을 주목하라   3   제주도      개발계획 ,1
23457,현대 금강호 첫 공개,2
23458,현대 금강산관광상품 관련 여행사업자 약관 심사 착수,2
23459,통일부 현대금강산관광사업 주내 승인방침,2
23460,대만관광객 유치 기지개 켜나,1
23461,금강산 입국비용 1인 3백달러 확정    통일부,2
23462,신변안전이 최대의 고민거리 금강산관광 문제점 과제,0
23463,北잠수정 일반전시 불가,2
23464,한나라당  금강산관광 연기 촉구,2
23465,강릉공항 새롭게 태어난다,2
23466,외국환 영업 개시,2
23467,금강산 뱃길 國籍 논란 內港면허땐 면세혜택없어 경비 2배로,0
23468,주말 테마관광열차 운영,2
23469, 社說  비상 걸린 국고사업,0
23470,현대  금강산관광객 모집,2
23471,부산시 사상 최대 인사,2
23472,2년6개월 준비 손님맞이 시민동참을 「도시의 얼굴 택시」솔선수범 기대,2
23473,［TV하이라이트］ 드라마,2
23474,［전일게시판］ 부음,2
23475,보령 석공예 옛 명성찾자,2
23476,도의원초청 강연회실시,2
23477,관광투자 방안 마련 당부,2
23478,경남時論,2
23479,농지 부당개발승인 울산시 관계자고발,2
23480,정부  오늘 현대그룹 금강산 사업 승인,2
23481,전북도 주중 조직개편 단행,2
23482,국 도비 167억원 필요,2
23483, 현대금강호  오늘 울산入港 공개 2만8천t급 2천여명 승선,2
23484,충남 단국대 2회전 탈락,2
23485,춘천 막국수축제 전국노래자랑 메밀꽃 전시회,2
23486, 북한 김정일시대  남북관계 급진전 어려울듯   특징 전망 ,2
23487,이번주 관광객 모집,2
23488,포도왕 에 이문섭씨 등 5 농가 공동 영예,2
23489,2 000명 승선  떠다니는 해상호텔 ,2
23490,태종대 꽃사슴  미아신세 ,2
23491,금강산 유람선 25일출항,2
23492,경제난 등장애물 산적,2
23493,최고의 전문직업인 육성 學士출신도 대거 입학,1
23494,생태계 관광자원화 중단,0
23495,울릉군 해양레저 세마나,2
23496,이정인씨 「동물사랑」大賞,2
23497,중소기업 지원 책임진다,0
23498,교래리 세계민속테마공원 첫 삽,2
23499,여행업계,2
23500,대구  인천 관광객을 잡아라,2
23501,신용카드업계 IMF형 제주관광상품   봇물  ,2
23502, 증시시황   5일  개별종목 매기 몰려  소폭 상승 ,2
23503,공공성 위주로 전환해야,2
23504,강릉 석화동굴 개발,2
23505,금강산 손님맞이 범시민 친절운동協 구성,2
23506,북한의 위험한  발사소동  社說 ,2
23507,금강산 관광 금명 승인,2
23508,금강산관광 혼선,2
23509,경산시 문화도시로 거듭난다,2
23510,두타산과 삼화사 출판기념 대법회,2
23511,금강산 관광 여행약관 不公正 여부 심사착수 공정委,2
23512,금강산관광 북한 몫 한명당 300달러씩,2
23513,신월동 새마을금고  제2도약 ,1
23514,드라마,2
23515,이동전화 관광지서 잘걸리나,2
23516,전국체전 첫출발 사뿐,2
23517,호텔같은 유람선,2
23518, 파산위기 지자체  재정수입확충    외국인 투자 끌어오기 ,2
23519,속초엑스포등 국비지원 요청,2
23520,해외시장 개척으로 경쟁력 강화,2
23521,관광지 걸맞게 교정환경 개선,2
23522,中每 안테나,2
23523,이주일의 行事,2
23524,체전 1호메달 제주도 큰 경사 48년간 노메달 설움 벗어나,2
23525,북한영상물 봇물 예고,2
23526,［방송 연예계］ 가수 이문세 김장훈 스코틀랜드로 음악여행,2
23527,실속쇼핑 피부관리에 관광까지   주말은 서울에서   日직장여성 대유행,2
23528,수해복구비 969억 지원 요청,2
23529,320g 초경량재질에 방수처리 등산화 비로봉,2
23530, 한건물 다용도 허용키로 건축법 개정안,2
23531,경주 문화엑스포,2
23532,홍도 쓰레기 몸살,2
23533,디지털 지상파  재원조달 방안 마련 시급,2
23534,경주 문화엑스포,2
23535,금강산관광 문의전화 폭주,2
23536, 케이블TV 하이라이트 ,2
23537, 정부  현대 금강산 관광사업 승인  금강호 특급  해상호텔 ,2
23538,관광公  동남아지역 스키관광 적극 홍보,2
23539,대구역 서산농장 관광열차 운행,2
23540, 단신  국립국악원 국악동요제,2
23541,말레이시아  통제 경제  파문 확산,0
23542, 시황  호재 수두룩 전 주말보다 12P 급상승,2
23543, 인사  창원시,2
23544,금강산관광 북한 지불비용 1인당 300불로 합의,2
23545,바다에 뜬 특급호텔  현대 금강호 ,2
23546, 라이브클럽 합법화   언더 오버 록 페스티벌,2
23547, 金正日 시대  北 경제 어디로  정부 對北정책,2
23548,「金正日시대」 이떻게 대처하나 朴俊英 梨大 교수 국제정치 시론 ,2
23549, 태국서 신혼밀월 한국인부부 자녀 다시 놀러오세요 ,2
23550,금강산사업 승인 통일부 현대 3社에,2
23551,옥계 동해 도로 덧씌우기,2
23552,금강산유람선 외항면허 논란,0
23553,강원銀 현대 상품권 판매,2
23554,금강산 관광 닻 올랐다,2
23555,현대 금강산 사업 승인 이달말 출발  여비 1천弗 정부,2
23556,순조로운 준비 25일 취항 이상무 ,2
23557,투자심리 회복  330선 눈앞 시황 ,2
23558,금강산관광객 통신 北유선전화만 허용,2
23559, 스파트뉴스  공정위 공기업등 조사,2
23560,레지오넬라균 무더기 검출 대형건물 22곳,2
23561,공약사업 77건 내용,2
23562, 분양 정보  제주 포크빌리지,2
23563,8만대장경도 心 한字면 된다,2
23564,금강산유람선 첫 공개,2
23565,金大中대통령 첫 인천방문 이모저모,2
23566,비지정관광지 운영개선,2
23567,자치단체장 일정,2
23568,환경오염사범 큰폭 증가,1
23569,관동팔경  총석정 엔 결국 못간다 육로사정 나빠 코스서 제외,2
23570,문화 캘린더,2
23571,빠르면 주말부터 관광객 모집,2
23572,PC통신  북한코너  10여개 러시,2
23573,보인다 금강산 울린다 뱃고동 정부 현대관광사업 공식 승인 안팎,2
23574, 정부  현대 금강산 관광사업 승인  남쪽가족에 전화 어떻게,2
23575,고위 黨政 경제 실업 남북문제 대책회의,0
23576,호텔 로비에도 홍보물이 없다,2
23577,노점상의 서울비가 김성기 전국부장 데스크 칼럼 ,2
23578,금강산 유람선 25일 첫 출항,2
23579,컨소시엄 참여 여행업체 증가 도내 180여 업체중 41%신청,1
23580, 인사   창원시,2
23581, 케이블TV 가쁜 숨 수신료를 내릴까 ,2
23582,경주 문화엑스포,2
23583,경주 문화엑스포,2
23584,통일 입산료 백달러,2
23585,서귀포 월드컵   프로축구 한 묶음에서 생각해 보자,2
23586, 시황  해외금융시장 불안해소 기대감   지수 330선 근접,2
23587,  지식기반산업 육성  지방 강연   2차  광주,2
23588,객실 553개  바다위 특급호텔   현대 금강號  규모,2
23589,대학간 큰 거래  이뤄진다,0
23590,도  관광마케팅 전략 미흡,2
23591,방송 독립 확보돼야,2
23592, 중국인 노비자 내실없다  ,2
23593,제주를  사명 使命 정신 의 숲으로,2
23594,안팎 호재로 330선  성큼  시황 ,2
23595,인터넷 홈페이지 새 단장,2
23596,시의회 집행부성토 봇물,2
23597,한국통신 TRS 金富中 사장,2
23598, 현대금강호  내부점검차 울산 입항,2
23599,김천 포항 고속도 노루재터널등 착공,2
23600,주 식 시 황,2
23601,귀성여객선 안전캠페인,2
23602,경기부양책 기대감 호재 큰폭 상승 시황 ,1
23603,경기부양 기대 엔 강세에 오랜만에 급등 주식시황 ,1
23604,실업자 고용촉진교육 경동대 15일부터,2
23605,정부 금강산 관광사업 승인,2
23606,거제 부산 연육교 내년초 착공,2
23607,고유문화상품 개발한다,2
23608,지오윈  GIS세미나 개최,2
23609,금강산 관광요금 결정,2
23610,도민회 사무실 이전,2
23611,CATV채널 티어링제 실시 종교계 우리는 싫다 반발,2
23612,닻 올리는  금강산號 ­관광 어떻게 하나,2
23613,삼칠회 신임회장에 李錫龍씨 선출,2
23614,북한 영상물  밀물처럼 온다 ,2
23615,旅費 결정안돼 막바지 진통 금강산 관광 남은 문제,0
23616,정기국회 처리예정 법안 256건 내용,2
23617,이태원 용산전자상가 제휴   공동사업 모색,1
23618,담당제  도입  조직 활성화 박차,2
23619,탄광종합개발 확대,2
23620,금강산 유람 25일 첫  뱃고동    향후 일정과 문제점,0
23621,인제군 레포츠조례등 4개조례안 폐지 상정,2
23622,제주 관광자원은 준비된 상품,2
23623, 현대금강호  울산 입항 첫선,2
23624,鄭周永씨 이달말 金正日만난다,2
23625,금강산 유람노선 확장,2
23626,후속 프로젝트 합의도출 현대 對北사업  날개달기 ,2
23627,趙成胤도교육감 육상대회 우승선수 격려,2
23628,통일부  현대 금강산사업 승인,2
23629, 바다위 특급호텔 ,2
23630,풍광 수려 지역 특색 문화유적지 많은 곳,2
23631,외환은행 농협 금강산 관광 환전업무 맡아,2
23632, 증시시황 엔화 강세타고 한달만에 320선 회복,2
23633,문화부 공연 신고제등 규제 내년 폐지,2
23634,금강산 유람선 25일 출항 정부 현대에 사업승인,2
23635,한국의 세계문화유산 학고재,2
23636, 뉴스파일  금강산 관광 상품 불공정 약관 시정,2
23637,  지식기반산업 육성  지방 강연   2차  목포,2
23638,군공항 사용，현지주민 배려돼 야,2
23639,서울시   원스톱 관광안내소  설치,2
23640, 三面鏡  단풍철 관광객맞이 만전,2
23641,한 국,2
23642,현대 금강산사업 승인 관광객 1인당 300弗 北韓 지급 통일부,2
23643,제주도 2002년 PATA 총회 개최 유력,2
23644,해금강 건너 구룡폭포를 향해  금강산 4박5일 코스 확정,2
23645,향목 통일전망대 4차선확포장 건의,2
23646,홍천소방서 올 구조인원 증가,1
23647, 미사일은 미사일 금강산은 금강산  정부 사업승인 의미,2
23648,금강산 가는 배,2
23649,名山大刹 여행,2
23650,닻 올리는  금강산號 ­미리 타 본  현대금강號 ,2
23651,25일 오후 6시 미리 타본  금강號 ,2
23652,금강산 관광 기분 어떨까,2
23653, 사설2 자연 망친 호텔 콘도 허가,2
23654,「금강산관광」사업 승인,2
23655,10개 정부투자기관 공정위 불공정 조사,2
23656,인사,2
23657, 이동하는 문화예술 감상 하세요 ,2
23658,현대 금강호 바다위   특급호텔 ,2
23659,통일부  현대 금강산관광 사업승인,2
23660,관광호텔지배인協 경남지회,2
23661, 금강호 어떤 배인가  객실 500개 2000여명 승선,2
23662,제주  메가 리조트  개발 동북아 최대 관광지 된다,2
23663,진양호 상수원 수실 3급수 전락,2
23664,동정,2
23665,수영장등 갖춘 바다위 특급호텔  현대금강호 울산항 입항,2
23666,공정위  금강산관광 약관심사,2
23667,日 뿌리 백제문화권 관광상품 개발 주력 私鐵 JR규슈레일  이시이 요시타카 회장,2
23668,금강산 유람선 선상카지노 허용여부 관심,2
23669,10개 정부투자기관 내주부터 불공정조사,2
23670,공기업 포함 10개 정부투자기관 공정위 불공정거래 조사,2
23671, 동정  홍두표 한국관광공사 사장,2
23672, TV 케이블TV 하이라이트 ,2
23673,올 관광객 1백만명 준다,2
23674,북한  금강산 관광수입 연간 2억달러 추산,2
23675,김대통령  정치인 사정에 대한 강한 의지,2
23676,금강산 관광사업 승인 현대 北 지급경비 1인당 300弗 확정,2
23677,본사 손님,2
23678,영월 온천개발 순항,1
23679,문화인,2
23680,금강산사업 승인 본격 관광객모집,2
23681,금강산 鐵道로도 간다,2
23682,요트경기장 관광상품화,2
23683, 주민의견 최대한 반영 ,2
23684,금강산 관광 남은 과제,2
23685,통일 염원 가득 싣고  금강산 관광선 울산항에 입항,2
23686,서울건축학교 제주 어촌 건축모형전,2
23687,김인규 마산시장 민선2기 공약 청사진을 알아본다,2
23688,영준  택형 감시역할 맡게돼,2
23689,환경친화적 농업 장려,2
23690,2천명 승선 10층 규모 초호화급 「현대금강號」 어떤 배인가,2
23691,관광업계  9월반짝특수  기대,2
23692,우범지대화 편의시설­홍보 부족  남산골 한옥마을  관리不實,2
23693,닻 올리는  금강산號 ­ 현대금강호 입항 반응,2
23694,섬문화축제 평가  형식적이다 ,2
23695, 민선 2기 이것만은 해결되어야 한다 혐오시설 기피 지역이기주의 청산을,2
23696,年 6천5백억 α 황금시장 금강산 特需 잡아라,2
23697, 정부  현대 금강산 관광사업 승인   인터뷰  노링,2
23698,북한 영상물 홍수시대 예고,2
23699,바다의 특급호텔  현대금강호 ,2
23700,금강산 관광객 12일부터 모집,2
23701,독도 박물관 복구비 없어 흉물 방치,2
23702,현대 금강호 어떤 배인가,2
23703,외국관광객 유치 논의 대구시,1
23704, 금강산 가실분  주말부터 모집 앞으로 일정 문제점,0
23705,현대 유람선 카지노,2
23706,■금강산사업 승인후 현대 후속절차는,2
23707,북한영상물 수입  봇물 ,2
23708,금강산 관광객 빠르면 주말부터 모집,2
23709,출항 앞둔 금강호,2
23710, 잠수정 일반전시 불가 국방부 속초시에 회신,2
23711,연기해야,2
23712,人事,2
23713,태백 함태광 재개발요구 확산,2
23714, 금강산  뚫린 제주관광 대책없나,2
23715,대구 경주 공항버스 운행 재개해야,2
23716, 배병휴 칼럼  너무 서두는 금강산 유람,2
23717,준공 눈앞에 문  미래항공관 ,2
23718, 휴대폰은 두고 갑시다  금강산 관광 정보,2
23719,무릉계곡 주차료 형평성 논란,0
23720,경주 세계문화엑스포 조직위원장 이의근 경북도지사,2
23721,엑스포 관광열차 운행,2
23722,창원 인터내셔널 마산 로얄호텔 객실이용률 높아,2
23723,식품 주류업계 남북뱃길 돈,2
23724, 社說  巨 加連陸橋 에 대한 기대,2
23725,전문대학간 학과 첫 통폐합,2
23726,실향민들  금강산契  열기,2
23727,통일그룹 금강산 입장료 하루 1인 100弗 내기로,2
23728,금호강 팔공산등 연계 먹을거리 볼거리 개발,2
23729,인천시 조직개편 人事 이달말께로 연기,2
23730, 言言事事  부천시 「집단평가제」 찬반 팽팽,2
23731,「八堂湖보호」 규제 최소화,2
23732,대학간 빅딜 배경은 학내 구조조정,2
23733,케이블TV 갈길 먼  채널티어링制  비인기방송 고사 위험,1
23734, 외국인 전용 카지노 필요 각종 이벤트 활용토록 ,2
23735,주부 포도따기 체험관광,2
23736,만화가 이야기 박석환의  만화요 만화  ,2
23737, 다이제스트   토공등 정부투자기관 공정위 조사,2
23738,외국인전용버스 첫 운행,2
23739,전문대 사상 첫 빅딜 합의,2
23740, 반바지 라운딩  제주선 괜찮아요,2
23741,관광은 21세기의 유망한 고부가가치 산업  아태관광협회 총회 홍보차 내한 애미 찬 홍콩관광협회장,2
23742,대구 관광산업 대책 시급 외국 관광객 해마다 줄어,2
23743, 머니테크   할부금융 일제히 이자율 내려 대출서비스 ,2
23744,관광 준비 끝났다,2
23745,현대상선 금강산 관광 유람선 내항 부정기 여객사업 면허,2
23746, 인사 ,2
23747,신설도로，환경정비 무관심,2
23748,관광예산 틀 바뀐다   지역축제등 각종 이벤트 집중 지원,2
23749,대학 첫 유사학과 빅딜  제주도 3개 사립대 계열별 특성화 합의,2
23750,보일듯 안보이는  그리운 금강산 ,2
23751,野  금강산 관광 보완 필요 ,2
23752,대학도  빅딜  제주 전문대 3곳 유사학과 맞교환,2
23753,장전항 공사 인력 12일 출발,2
23754,강릉   양양 행정조직개편 결정,2
23755,부단체장 국장급 인사,2
23756,금강산 관광길 모두 세 갈래,2
23757,속초시 시정연구과제 발표회 부서별 다양한 의견 쏟아져,2
23758,道 조직개편 작업 마무리 4백38명 감축등 곧 人事,2
23759, 증기 탕업 규제완화 ,2
23760,자매도시 관광객 유치 지역 생산상품 판촉도,1
23761,忠淸단신,2
23762,케이블TV 구조조정 회오리  동아­GTV 인기높은 골프채널 눈독,1
23763,전문대 사상 첫 「빅딜」 합의 제주지역 3개大 유사학과 전격통합,2
