,title,label
16527,내 고장 동정,2
16528,충북 주니어대표 출발 순조,2
16529,김치의 독특한 맛 세계 자랑,2
16530,중매게시판,2
16531,한의과 신설 계속 추진,2
16532,테니스서 은 2 동1 확보,2
16533,이광수 외환銀 청주지점장,2
16534, 골프장 숙박시설은 세계적 추세 ,2
16535,명예훼손 기부금법 위반 피소,0
16536,강진에 가면 비색 청자에 취한다,2
16537,전주방송   내 고장 전파， 발사준비  착착 ,2
16538,효성여고 4강 점프 슛 ,2
16539,전북은 전남과 지금까지 3무를,2
16540,김관수 98년도 음성 JC회장,2
16541,원광 한체대 우승 전국대학 핸드볼,2
16542,전북도 F1그랑프리 조직위구성,2
16543, 여름유니버시아드대회 테니스 윤용일 2관왕 노린다,2
16544, 뉴스 파일 한국과학기술연구원  하수처리 신공정 개발 外,2
16545,핸드볼 서울컵 여자대회 러등 강호 출전,2
16546,원광대 한국체대 정상 문체부장관기 남녀부,2
16547,게시판,2
16548,서울시 체육시설 확충공염불,2
16549,거꾸로 가는 환경보호 유인화 문화부 여기자 칼럼 ,2
16550,나이 50에 여는 체조 인생,2
16551, 동정 ,2
16552,전통문화 테마 관광문화축제 풍성,2
16553,19년전 범일초등 6학년9반 급우들 찾습니다,2
16554,강서 범방마을 주민 경마장 유치활동,1
16555,세계 양궁선수권 전종목 석권,2
16556,추석연휴 與野전략,2
16557,인사,2
16558,전북，日대표에 8대9  석패 ,2
16559,단신,2
16560,양국 문화이해에 좋은 기회,2
16561,회장배중 고복싱대회  정상민 2회전 진출,1
16562,각종기금 통 폐합 바람직 공무원 정원 법제화 편법증원 방지,2
16563,1 500명 참가 화합 한마당,2
16564,교통 환경분야 민원 最多,2
16565,스코어 보드,2
16566,헷갈리는 21세기,2
16567,리더십에서 여성관까지 대선후보 4인 집중탐구 「사람 관리」이렇게 합니다,2
16568,땅속 문화재 훼손막게 공사전 지표조사 의무화,2
16569,입장권 전산망 사업자 선정놓고 소프트웨어 국산화정책 표류 위기,2
16570, 하나되는 한민족  대화합 한마당 97세계 한민족 축전,2
16571,9월의 문화인물극작가 박진씨,2
16572,인사,2
16573,대한체육회 고압자세  빈축 ,2
16574,올 10월 국체 금메달은 내 것,2
16575,신흥고 4강  클린슛 ,2
16576,강원카누 출발 상큼,2
16577,회장배 중 고 복싱대회  김우중 2회전 진출,1
16578, 문화인물 9월   연출가 겸 극작가 朴珍,2
16579, 여름유니버시아드 테니스 남자복식 윤용일 이형택 첫 금메달,2
16580,토지거래허가제 완화 신고면적 2∼3배 상향 규제개혁회의 의결,2
16581,체육시설의 복합개발 사설 ,2
16582,영남대 체육관 준공,2
16583, 경남국체 종목점검 ③ 체조,2
16584,경남예총 세미나,2
16585,群山  F1 그랑프리 지원協 구성,2
16586, 인물동정 정동성 경희대 총동문회장,2
16587, 발언대 서울올림픽 문화유산화 기념관 건립 절실하다,2
16588,포뮬러원 그랑프리 대회 내년 전북 군산서 열릴듯,2
16589, 추석연휴 4일이 대선대세 좌우  여 야 민심잡기 총력체제 착수,1
16590,수확의 들녘 지방문화축제  풍성 ,2
16591,토지거래 허가 신고 기준면적,2
16592,淳昌읍 소공원 만든다,2
16593, 사진 눈감고 내민 주먹,2
16594,수원女中 3連覇 금자탑 ,2
16595,내고장 발전「으뜸공헌」시상 의왕 시민대상 후보자 접수,2
16596,도내 모래판 최강가린다,2
16597,제2회 타악기 콩쿠르 내달 6일 개최,2
16598,박찬호 1승 도둑맞았다,2
16599,안종화 3천m대회신 우승,2
16600,체육시설업 신고제 폐지 수영장 등 제외 규제개혁 추진회의,2
16601,스코어 보드,2
16602,한국 에베레스트 등정 20돌 기념전 오늘 본사서 개막,2
16603,강화되는 문화재보호법 사설 ,2
16604,크로스 펀치,2
16605,정년퇴임,2
16606,울산 빚 늘어도 새 사업만 벌여,2
16607,F1그랑프리 조직위 구성키로,2
16608,한일배 테니스 개막,2
16609,高敞소도읍개발  활기 ,2
16610,고향축제 있어 더 좋은 가을,2
16611,에어로빅하러  수영장에 간다  수중 에어로빅,2
16612, 웰컴  환상  꿈  낭만의  영상쇼  부천 국제판타스틱 영화제,2
16613,주거지 30평이하 토지 거래허가 대상서 제외 규제개혁회의,2
16614,조순 시장  경제 대통령 되겠다 ,2
16615,자치단체장 오늘은 ,2
16616,전국민속예술경연대회 시 도 관계관회의,2
16617,배정고 검도부 이동규   입문 3년만에 고등부 정상 우뚝,2
16618,「京畿지방공사」11월 발족,2
16619,3개市 통합 후보들 한뜻,2
16620,김우중 RSC승 2회전,2
16621,9월의 文化인물 朴珍선생,2
16622,광주시체육회 前사무처장,2
16623, 중앙포럼 病든 경쟁,2
16624,북한유도 계순희 오는 10월 프랑스 세계선수권 참가,2
16625,개화천 둔치에 휴식공간 구로구 12월말까지 조성,2
16626,30일 한여름밤의 음악회 대전 대덕구,2
16627,레인보우비전  전광판 대여업 추진,2
16628,화재보험은 삼성 상해보험은 동부 보험료 가장 저렴,2
16629,이진택  세계선수권 恨 풀었다,2
16630,남자 높이뛰기 이진택  U대회 사상 첫  금  위업,2
16631,창원경상고 한규석 우승,2
16632,인사,2
16633,康津 창자문화제 9월2일부터 열려,2
16634,상서여상 신수희 8강 스매싱,2
16635, 생활체육으로 활력의 삶을 ,1
16636,군산고 결승行 좌절,2
16637,가족 생활체육캠프,2
16638,全州시립도서관 독서문화진흥 행사 다채 ,2
16639,오늘의 경기,2
16640,선수단단복 개량한복첫선,2
16641, 인사 서울시교육청,2
16642,한중일 주니어대회 막내려,2
16643,이달의 郡政,2
16644,도전과 감동의 20년,2
16645,게임당작전타임 1회 늘려,2
16646, 경남국체 종목점검 ④ 볼링 여자일반부  5인방  효녀노릇 할게요,2
16647,이진택 높이뛰기  금  훌쩍,2
16648,梁銀錫씨 江華합창단장 취 임,2
16649,꼼짝없이 걸렸네,2
16650,광주고 결승 레이업슛,2
16651,「과천 관문체육공원 조성」주민 반발,2
16652,조순 시장 「대선출마」 선언이후 서울시정 공백 심각,2
16653,손목부상 극복 투혼 발휘,1
16654,국비 70억 지원요청,2
16655,충북체육 꿈나무 본격육성,2
16656, 동정 ,2
16657,  97 유니버시아드 대회  이진택 높이뛰기 금메달 점프,2
16658,생활체육문화축제 추진위 구성,2
16659,9월의 문화인물 극작가 朴진 씨,2
16660,경남 국체선수단 1 498명,2
16661,대회 성공개최 준비완벽,2
16662,한 중 일 주니어 이모저모,2
16663,김윤조 충북체고  RSC승,2
16664,강습,2
16665, 게시판 개업  알림,2
16666,스코어 보드,2
16667,이회창 대표와 정치력 손호철 서강대 교수 정치외교학 포럼 ,2
16668,전원형 재개발구역 각광 받는다,2
16669,민주 조순시장 총재 추대 전당대회  경제대통령 되겠다  수락연설,2
16670, 창과 방패 ,2
16671,중매 게시판,2
16672, 지역단신 새마을지도자 수련대회,2
16673,제1회 慶南新聞주최 경남청소년문학상 가작,2
16674,거친숨 내쉬고  나를 잊는다 ,2
16675,동창회,2
16676, 최근 生體동호인 급증 ,2
16677,문체부장관배 카누대회  현대산업개발 우승,2
16678,신흥 고분패 결승 좌절,2
16679,김종호의원,2
16680,보안산업의 꽃 「경호업」 시큐리티산업 ,2
16681,생활체육 가족캠프 연다,2
16682,수원女高 결승진출,1
16683,전경란 단숨에 4강,2
16684, 전일게시판  결혼,2
16685,사람 사람 사람들 People,2
16686,대통령 비서­경호실 부당행위 시정요구 감사원,2
16687,50 20대 여자 피살체로 양평체육공원서 흉기에 찔린채 발견,2
16688,이진택 높이뛰기  金 ,2
16689,춘천 신포제일교회 성전준공 예배,2
16690,내고장 동정,2
16691,홍콩「10 1 국경절」열기고조   주권 반환후 첫 기념행사,2
16692,기아 일본서 전지훈련,2
16693,경북도청 김명건 일반부 정상 차지,2
16694, 우린 형님 아우사이 친분과시,2
16695,자치단체장 오늘은 ,2
16696,제1회 부천 국제판타스틱영화제 어제 개막,2
16697,고재홍 충북체고  4강 진출,1
16698,京畿 1 628명 仁川 1 387명 출전,2
16699,정일동민 한마음체육대회 참관,2
16700,게시판,2
16701, 사고 제4회 자원봉사 대축제 내달 6일부터 1주간,1
16702, 인사 울산시교육청,2
16703,양평 체육공원서 여자2명 피살,2
16704, 세계의 지붕  14차례나 밟았다 한국 에베레스트 등반 20년사,2
16705, 李仁濟지사 경솔한 일 않을 것 ,2
16706,동정,2
16707,亞洲 카누 성공 자신,2
16708,체전 1천2백53명 출전,2
16709,천주교 절두산성지 국가사적지 된다,2
16710,부천 국제영화제 개막식 어제 국내외 1200명 참석,2
16711,여인 2명 변사체로 발견 양평 야산서 흉기 찔린채,2
16712,대학진학 지도자되는 것이 꿈,2
16713,상서여상 심인고 단체전 2연패,2
16714,사천시청 첫 우승  환호 ,2
16715,「사랑 환상 모험」스크린 축제,2
16716, 동정  金 榮 熙 남양주시장 外,2
16717,어림없지,2
16718,이진택 떴다 황홀한 金,2
16719,오늘의 경기,2
16720,양평 체육공원서 여자 2명 피살,2
16721,경기도 양평 모녀 피살사건 용의자 검거,2
16722,이진택 가볍게 넘으니 金,2
16723,인사,2
16724,염주체육관앞 정류장,2
16725,광주고 준우승,2
16726, 18세이상 음주 흡연 방침 유보,2
16727,長水 계남 초등교서 의료 봉사,1
16728,우리나라 현대 연극발전에 공헌,2
16729,78회 경남체전 21 671명 참가,2
16730,울산 초 중등 교원인사,2
16731,水原市 모래판 3連覇,2
16732,제천 개발촉진지구 본격 조성,2
16733,78회 國體 전북 1천3백66명 출전,2
16734,아시아복싱선수권  한국 은1 동6개 확보,2
16735, 인물동정 박삼옥 전국민체육진흥공단 상무,2
16736, 인사 헌법재판소 문화체육부 서울시교육청 外,2
16737, 여름유니버시아드 이진택 남자 높이뛰기에서 금메달 획득,2
16738,회장기 중 고아마복싱대회,2
16739,여자2명 흉기피살,2
16740,골프와 정부정책 사설 ,2
16741,대경상고 우승,2
16742,이진택 높이뛰기서  금 ,2
16743,인사,2
16744,한 일 스포츠교류 활짝,2
16745,본사손님,2
16746, 세무상식 취득세 과세표준 취득 당시 가액으로 산정,2
16747, 폼생폼사 1318세대를 잡아라,2
16748,마산시 3연패 메쳤다,2
16749,대통합정치로 3김 구도 청산 이회창 신한국대표 TV토론 일문일답,2
16750,울산시교육청 인사 명단 ,2
16751,인사,2
16752,연출작 등 자료전시 시집가는 날 공연,2
16753,21C 황해시대 주역 대화합 축제,2
16754,수원女高 頂上 점프,2
16755,전남 비평준화고교 고입전형 벼락개정,2
16756,이인제씨 출마땐 당당히 대적,2
16757,전일 게시판,2
16758, 체육단신 기아 엔터프라이즈  일본서 초청 친선경기 外,2
16759,제천홍광초 총동문 체육대회,2
16760,체육시설 이용요금 지도점검,2
16761,신경식의원,2
16762,인사,2
16763, 동계U대회 全北 발전 저력되길 ,2
16764, 지역단신 여성 건강강좌 실시,2
16765, 남북대화노력 수용하라 ,2
16766,전국중 고복싱대회 결승 훅,2
16767,동사무소가 달라진다,0
16768,내고장 동정,2
16769,시민 하나되어 충주홍보,2
16770,내고장 동정,2
16771, 시민모임  목활동 청소년회관 이용하세요 ,2
16772,김재기  충북체고  결승진출,1
16773,게시판,2
16774,세계연극제 오늘 개막,2
16775,충주지역 私교육비 年 1백80億,2
16776,정부 주민「환경 문제」잇단 충돌,0
16777,오늘의 경기,2
16778,서울시 전용축구장 건설범국민 서명운동,2
16779,박찬호 병역 특혜 어렵다,2
16780,춘천지역 학교 어머니회 2일 체육대회 개최,2
16781,팔당호 주변 골프장 영업 공사중 모두 31곳,2
16782,자나깨나  청소년 조심 ,2
16783,고려청자  신비의 세계  연다,2
16784, 시칠리아 U대회 99년 스페인 팔마에서 만나자,2
16785,배구 2연패 정상 토스,2
16786,축구서 진빚 배구서 갚았다,2
16787,시민건강 달리기 개최,2
16788,도민 한마음 신바람 축제,2
16789,황의선 MVP선정,2
16790,  97유니버시아드 대회 한국배구 대회 2연패 강타,2
16791,박찬호 병역특례 요청,2
16792,말레이시아 중학교에선 ,2
16793,전용구장 어디에 짓나,2
16794,문화체육부 국방부에 박찬호 병역특례 요청,2
16795, 게시판 초등학생 밤줍기 대회 外,2
16796,극작가 박진,2
16797,박찬호 공익요원 편입토록 문체부 병역법 개정 요구,2
16798,부산시 유도대회  부산체고 A팀 1위,1
16799,박찬호 등 병역특례 요청 문체부  국방부선 난색,2
16800,74개국 연극인 한자리에 세계연극제 개막,2
16801, 경남국체 종목점검  ⑤ 사격,2
16802, 새얼굴  고성군 임협조합장 이혜신씨,2
16803, 회장배 중고 복싱 경남체고 백영현 정상,2
16804, 회장기 게이트볼 김해철산 우승,0
16805,한국에도  파파라초  있다,2
16806,安山市 테니스 석권,2
16807,광주비엔날레 40여개국 참가 오늘 개막,2
16808,마곡 상암등 4 5곳 물망,2
16809,문체부  이달의 우수 컴퓨터게임 빅키와비비 선정,2
16810,남자배구伊격파 우승,2
16811, 뉴스속의 사람들 춘천지역 학교어머니회 崔연옥 회장,2
16812,세계 미술 축제  광주비엔날레  개막,2
16813, 시군인사 ,2
16814, 내일의 행사 ,2
16815,추계전국검도대회,2
16816,도봉구 유천수 구청장 단체장 공약점검 ,2
16817,한국배구  金  스파이크,2
16818,韓 日자치단체 업무공조 모색,2
16819,특별대책지역 31곳 집중,2
16820,광주비엔날레 오픈 39국 작가 작품 88일간 전시,1
16821,「세계연극제」 개막 74개국 참가 21세기 공연 논의,2
16822,강릉시민의 날 오늘 개막,2
16823,原州 시민의 날 행사 풍성,2
16824, 체육단신 3일부터 세계한민족축전 外,2
16825,서울시 권오호 내무국장구장건설비용 정부가 절반이상 지원해야,2
16826,병역 특례확대 논란,0
16827,민통선 입주 30주 기념 철원 대마리,2
16828,文化 體育시설 욕구는다,2
16829,자울방법 대원 격려,2
16830,열기구로 가을 하늘을 수놓는다,2
16831,예술분야 종사자도 병역특례 확대요구 문체부,2
16832,중리중중등부 우승 전국중 고복싱대회,2
16833,아리랑 아리랑 아라리오    내달 2일 개막    한시백일장 풍물전 등 다채,2
16834,광주비엔날레 오늘 개막 39개국 참가  11월까지 각종전시­행사,2
16835,밀양에 국내최대 민속촌 건립   위락 휴양형 90만평 조성,2
16836,광주비엔날레 개막 88일 대장정 돌입 「97세계연극제」도 팡파르,2
16837,아시아 女사이클 선수권 5일부터 이틀간 加平서,2
16838,초중고 12체급 자웅가렸다,2
16839,올 국체선수단 규모,2
16840,일상 스트레스 강스매싱으로  훌훌 ,2
16841, 전일게시판 ,2
16842,한민족축전 3일 개막,2
16843,스코어 보드,2
16844, 우린 이렇게 가르쳐요 지구촌 인성교육현장  33  특별활동,2
16845, 유니버시아드대회 한국배구 대회 2연패,2
16846, 통합입장권  사업 누가 맡나,2
16847,중매 게시판,2
16848, 내고장 소식 ,2
16849,益山시 9월 주요시책,2
16850,전국대학농구연맹전  부산대 6강 안착,2
16851,제2회 음성탁구협회장기차지 한국 보그워너 단체전 우승,2
16852,광주비엔날레 개막 김 대통령  우리문화 세계화 촉진 기대 ,2
16853,김재기  충북체고  웰터급 최강,2
16854,전남대 결승에,2
16855,영광원전 특별지원금 농수축산물 직판장 건립을 21%,2
16856, 내일의 경기 ,2
16857,정읍시 예산집행  엉망 ,0
16858,스코어 보드,2
16859,부산맹학교 교사 한명당 학생 2 95명,2
16860,부문별 개혁평가 추진과제 요약,2
16861,97 한국건축문화대상 대상에 LG화학 대덕연구소 영예,2
16862,내 고장 동정,2
16863,서낙동강 강변도로 개설,2
16864, 구미는 살만한 도시 ,2
16865,세계 한민족축전,2
16866,영국체육계 경기 연기,2
16867,金堤 용지 면민의 날 경로잔치 개최,2
16868,목포대 역전패,2
16869,광주비엔날레 이름뿐인 국제 미술제전,2
16870, 체육단신 김은경   정양진 태국여자테니스대회서 우승 外,2
16871,제2회 광주비엔날레 개막,2
16872,실내악  7인의 남자들  대성황,2
16873,창원시 개발계획 확정,2
16874, 인사 ,2
16875, 이달의 경기 카자흐 첫 대결 본격 월드컵 최종예선,2
16876,강진 청자문화제 내일 팡파르,2
16877,북한어린이돕기 행사 부산시교육청 조직적 방해,2
16878,한일전산여고 축구팀 출범,2
16879, 이사람 정년퇴임 박수용 진주교육장,2
16880,전국체전 종합상황실 문열어,2
16881,밀양 산외면 엄광리 90만평,2
16882,비인기종목을 키워야 한다 김운용 아침창문을 열며 ,1
16883,창단 2년 만에 전국정상  우뚝 5,2
16884,지하철 3호선 또 보류    강서구간 건설 불투명,2
16885,달성고 근대 4종 단체 우승,2
16886,전남지역 우수상품 전시 판매 행사 2일부터 4일간 열려,1
16887, 인사 창원대,2
16888, 사설  박찬호선수의 병역문제,0
16889,이현성 신은철 아시아복싱선수권서 은메달,2
16890,제2회 강진청자문화제 2일부터 7일까지 펼쳐져,2
16891,국가경쟁력 극대화 모색 오늘 정책개발 세미나,2
16892,사람 사람 사람들 People,2
16893,내 고장 동정,2
16894,주공 3 029세대 아파트 공급,2
16895,중국 국제여자핸드볼  금강고려 서전 승리,2
16896,국제경기 유치  걸림돌 ,1
16897, 경남국제 종목점검 ⑥배구,2
16898,자랑스런 全北인 大賞 후보자 45명접수,2
16899, 지역단신 淳昌군의회 임시회,2
16900,배성호 전국대회 티켓,2
16901, 포토 플라자 安군 체육회장기 볼링대회,2
16902, 전일게시판 ,2
16903,학교내 부조리 척결된다,2
16904,다이애나 애도 경기 연기 잇따라,2
16905,농공단지우수상품 전시 판매 행사,1
16906, 인사 서울시 영등포구 인하대,2
16907, 확대경  입장권 통합전산망 국산 SW로 구축을,2
16908,문체부  아트센터에 게임인력 교육과정 개설,2
16909,입주민 자율선택키로,2
16910,칠곡운동장 복지센터 年內 착공,2
16911,지구촌 우리민족 한데 뭉친다,2
16912, 7인제 럭비  4일 개막,2
16913,九耳 면민의날 행사,2
16914, 컴퓨터 단신 ,2
16915,압록강 물에 젖은 아들편지 문명호 수석논설위원 시론 ,2
16916,시의회  교통공단 부산시 조기이양 반대,2
16917,오늘의 경기,2
16918,용인大 2부리그서 1승,2
16919, 인터뷰 고품질 저렴 많은 호응을,1
16920,문화체육센터 제구실 못한다,2
16921,대학기술 광주전람회,2
16922,세계 한민족 축전 개회식 참석,2
16923,오늘의 경기,2
16924, 지역단신 농업 경영인대회 개최,2
16925, 世耕愚論 서편제,2
16926,서울근교 중부지역 밤농장 가족여행  손짓 ,2
16927,강원지역 중기채용박람회 5일 개막,2
16928,KAL 참사 추모곡 나온다 사고당일 「해변가요 축제」 죄책감,2
16929,남시욱씨 「체험적 기자론」 김인규씨 「브라질 문화의 틈새」,2
16930, 社 說 빙상경기장 使用料 낮춰라,2
16931,인사,2
16932, 동정 전국 시 도대항 볼링대회 참석,2
16933, 국가 전산망사업 문제 많다  민간 통신업체 정부에 개선건의,0
16934,남녀 고등부 강세 頂上사수,2
16935, 체육단신  U대회 선수단 오늘 해단식,2
16936,서울시 뚝섬 돔구장 백지화 검토,2
16937,金堤 실내체육관 건립 난항,2
16938, 데스크시각 다른 문화 이해하기,2
16939, 내일의 경기 ,2
16940,새마을 가족 효행 한마당 잔치,2
16941, 러  여자단체 예선 1위,1
16942,자랑스런 전북인대상 45명 접수,2
16943,여자 럭비경기 국내 첫선   서울클럽 경희대 5일 삼성컵서 대결,2
16944, 체육단신  LG농구단 외인 2명 입단식 外,2
16945,경남 밀양에 대규모 민속촌 조성된다,2
16946,춘천시내 택지 개발로 산림 훼손,2
16947, 서양화 100인 초대전  개막 서울갤러리서 서울신문사 주최,2
16948,동정,2
16949,예산만낭비  1회성 잔치 전락,2
16950,박찬호 병역  특급 회오리 ,2
16951,30여개 모임과 교류,2
16952,철학자 왕양명의 여요 중국문학의 고향을 찾아 20 ,2
16953,전국대학농구 1차연맹전  경성대 첫승 신고,2
16954,개천대기 대학 결련택견대회   7일 구덕체육관,2
16955, 사진 농공단지 우수제품 사세요,2
16956,문화향수 기회는 늘었으나 수준은 미흡,2
16957,게시판,2
16958, 인사  공정거래위원회 석유개발공사 서울시립대,2
16959, 중국국제여자핸드볼  금강고려 첫 승리,2
16960,상당고 여골프팀 창단 내년초 우수골퍼 선발,2
16961,다슬기줍고 밤따고  가을여행은 자연과 함께,2
16962,월드컵 응원용 깃발 제작 안동환씨 인터뷰 ,2
16963,음악저작권協  독점적 지위 「흔들」,2
16964,추석연휴에 가볼만한 산,2
16965,능인증 영신 꺽고 우승,2
16966, 사설  입장권 통합전산망사업에 부쳐,2
16967, 시군인사 ,2
16968,지역사회 발전에 도움되는 동창회 운영,2
16969,단신,2
16970, 인물동정  강봉균 정보통신부 장관,2
16971,97세계한민족축전 3일 올림픽공원에서 개막,2
16972, 뚝섬 돔구장 왜 문제인가 부지매각등 특혜의혹,0
16973, 社 說 中企 채용박람회 虛와 實,2
16974,청년 朴正熙,2
16975,안전보건인연 첫 발족 회원 14만명  6일 창립 발기인대회,2
16976,가을하늘 수놓을 환상의 팝선율,2
16977,생활스포츠 방치 언제까지,2
16978,대한체육회장기 전국볼링대회 개회,2
16979,택견 명인들 구덕벌 대격돌,2
16980,선교오지「복음개척」해놓고 산화 오형석 선교사 참변 캄보디아 현황,2
16981, 전일게시판 ,2
16982,순천공고 서석고 8강 올라,2
16983, 레저단신 꿈나무축구교실 개장 外,2
16984, 체육단신  대한태권도협회  세계태권도선수권 대표선수 선발전 外,2
16985,주부들 하루중 가장 자유로운 오전시간 자기활용에 투자,2
16986,주공 충북지사 10 11월중 3천29가구 아파트 공급키로,2
16987,단지형 전원주택 가이드 공용 전용면적 반드시 확인,2
16988,일산 백신고등학교 공부 농구 환경보호  자랑거리 너무 많아요,2
16989,고향말씨 자랑대회,2
16990,중기채용박람회 원주 실내체육관서,2
16991,世豊 市에 기부체납 각서 제출,1
16992,사선대 체육시설  엉망 ,0
16993, 경남국체 종목점검 ⑧ 핸드볼,2
16994,海士생도 순항훈련 출발,1
16995,대학농구,2
16996,금정구 두구동 어린이공원 조성   10월말 개장,2
16997,생활체육문화축제 준비  분주 ,2
16998, 내고장 문화소식 ,2
16999,부산   수영중흥  선언,2
17000,멀티스포츠체인점 Small 비즈니스 ,2
17001,중매 게시판,2
17002, 동정 창원중앙고 핸드볼선수 격려,2
17003,오늘의 경기,2
17004,베트남여객기 추락사고 수습대책 상황,0
17005,테마가 있는 가을여행  축제의 고장 들 손님맞이 한창,2
17006,충북 사회인야구 전국   강타 ,2
17007,미분양 우려 선운택지 대책은 월곡 우산동에도 경로당을,0
17008,농공단지 우수상품 가격 파괴,1
17009,올 세종대왕상 필리핀 자선기금 아프리카기업 수상,1
17010,여 대선기획단 실무진 인선,2
17011,괌KAL기 추락참사 1개월,0
17012,자치구 수익사업 다각화,2
17013,회장기 단체볼링,2
17014, 내고장 생활소식 ,2
17015,미성년자 보호법중 불량만화 규정 삭제 신한국당 추진,2
17016, 中每 안테나 ,2
17017, 자치구광장 ,2
17018,동정,2
17019,오늘의 경기,2
17020,仁川市체육회의 「반쪽 이사회」,2
17021,  97국체 구슬땀현장   5 순천매산고 정구,2
17022,과다 출혈 경쟁 연쇄 부도 방지,2
17023,금강고려 핸드볼 4전승 패권,2
17024,전주 시민체육대회 개막,2
17025, 미성년자 보호법중 불량만화 규정 삭제  여 국회상정 추진,2
17026,생활체육 문화축제 내일 개막,2
17027,세운상가 자리에 30층 주상건물,2
17028,신한국  불량만화  규정 삭제추진,2
17029, 인터뷰  문체부 문화산업국 오지철 국장,2
17030,광주 전남북지역 노사협력 경진대회,2
17031,초선 의원들 대거 전진배치 여  대선기획단 출범,2
17032,괌 KAL기 참사 추모곡 나온다,2
17033, 검소한 추석보내기 전국체전 준비 만전 군민의 날 행사  화합의 장 준비 만전,2
17034,진주명신고 최고 검객,1
17035,김해 진해지역 국체선수 격려,0
17036,오늘은 좋은날 ,2
17037,□KAL機 괌 참사 한 달,2
17038,대선기획단 명단,2
17039,서석고 순천 승평중 3위 머물러,2
17040,등록된 회원만 6백50명 넘어,2
17041,조계종 국립공원 입장료 징수땐 사찰 모두 폐쇄키로,2
17042,로제화장품컵 실업탁구 5일 울릉도서 막올라,2
17043,일상 기억 그리고 역사전 광주비엔날레,2
17044,신한국당 대선기획단 인선,2
17045,강원 중기채용박람회 개막 오늘부터 이틀간 치악체육관서,2
17046,12월 대선 내년 5월 지방선거 공직활동 제한,2
17047, 전일게시판 ,2
17048,조순 총재 민주후보 등록,2
17049, 검소한 추석보내기 전국체전 준비 만전 결실기 농작물 막바지 병해충 방제,2
17050,신한국  대선 기획단 임명,2
17051,추석 선거운동 특별단속,2
17052,올 체전계획 예산승인,2
17053,교민들 시신수습 등 헌신적 동포애  베트남기 추락 현지 국내표정,0
17054,아직도 남은 슬픔 괌 KAL기 참사 1개월째,2
17055,문체부 선정  제4회 기업문화상,2
17056,게임SW 유럽공략 「포문」   중소업체 「ECTS」 한국관 개설,2
17057,한가위 선물­선물구입 요령  신토불이 상품 믿고 싸게 사세요 ,2
17058, 문화의 세기  책을 가까이 하자  독서의 달 행사 풍성,2
17059,전국좌식배구 선수권대회,2
17060,기업문화상 大賞에 대우전자 대성하이테크,2
17061, 체육단신 제3회 전국트라이애슬론대회 개최 外,2
17062,강릉에 황영조 조형물 설치된다,2
17063,사람 사람 사람들 People,2
17064, 탐방 19   와서 머물고 싶은 학교 로,2
17065,여행사 기획상품 신고제 도입키로,2
17066,정가 프리즘,2
17067,인사,2
17068,수중 경기대회 열어,2
17069,대우전자 대성하이테크전자 기업문화상 대상,2
17070,동양의 신비 체험하자 ,2
17071,仁川市체육회의 「반쪽 이사회」,2
17072,홍철민 고교샅바 돌풍,1
17073,4회 대한민국 기업문화대상 선정,2
17074,나주 동신대 문화센터 건립키로,2
17075,신한국당 만화작가와 간담회,2
17076,9월 독서의 달 맞아 기념행사 풍성,2
17077,미도파 부채 550%로 축소   내년 8월까지 경영정상화 청사진 마련,0
17078,추석전후 선거사범 특별단속 검찰 19일까지,2
17079,청주성 탈환 4백5주년 기념,2
17080,생활문,2
17081,도생활체육대회 선수단 2 373명,2
17082,한사랑장학회  가정형편 어려운 관내 중고생 7명에 장학금 전달,2
17083,미국에 골프유학 테드 오 선수 만나고 싶었습니다 ,2
17084,오늘의 난국 남의탓 아니다 오석홍 서울대교수 행정학 시론 ,2
17085,오늘부터 단양서 이틀간 11개종목 12시 군 참여,2
17086,전국체전 참가인원 2만1천6백71명 확정,2
17087,으랏차  함성엔 「바른성장」메아리,2
17088,금강고려 정상 크린슛,2
17089,불황시름 털고 생일 자축,2
17090,김택수 박상준조 우승,2
17091,전남지구 회원대회,2
17092,인천연안터미널 부지 2000년까지 공원으로,2
17093,김택수 박상준조 복식최강 등극   실업탁구연맹전,2
17094,「총알탄 대형 신인」 등장,2
17095,관광산업 지역차별화 신한국 육성방안,2
17096, 농업예산삭감 철회를 ,2
17097,가고파,2
17098, 내고장 단신 새마을지도다 하계수련회,2
17099,전주시민체육대회  팡파르 ,2
17100, 중매게시판  토막 소식,2
17101,전국대학농구 1차연맹전  부산대 결승행 좌절,2
17102,김택수 박상준 남탁구복식 새 「드림팀」,2
17103, 내일의 경기 ,2
17104, KAL機 추락 참사 사고 1개월 이모저모,0
17105,오늘의 경기,2
17106,합동분향소 88체육관인근 설치,2
17107,故구두인 선교사 국민훈장,2
17108,실업탁구연맹전 김택수 박상준 남복 우승,2
17109,3麗 통합 쟁점 긴급점검,2
17110,공원 입장료 문화재 관람료,2
17111, 전일 게시판 ,2
17112,경기도의회 도정 교육행정 질의요지,2
17113,하나우마 베이 전상돈 체육부 차장 앞과 뒤 ,2
17114,구미 현일고 준우승 진로배씨름 단체전,2
17115,문의 사랑 학생미술실기대회,2
17116, 체육단신 대한태권도협회  재외사범 15명초청 만찬회 外,2
17117,당정 문화재 공원 입장료 합동징수 결정,2
17118,가톨릭부산교구 40주년 맞아 다양한 행사 열어,2
17119,42회 대한민국 예술원상 시상식,2
