,title,label
30368,일본은행  독립성 강화  가시화,2
30369,작가 김운경의 인도오지 기행,2
30370, 가야산 골프장 승인취소 부당 ,2
30371,訃音,2
30372,결혼관 련서 쏟아진다,0
30373,鄭鎭宇감독 구속,2
30374, 비즈맨코너 개인존중의 조직론,2
30375, 숲 찾아가기  행사,2
30376,소프라노 송광선 전국 누비며 연주 대장정,2
30377,건설질서 다짐,2
30378,음주사고 축소 경찰 구속,2
30379,교문 나서면 청소년들 갈곳이 없다,2
30380,한 중 일 주니어종합대회 분산개최하자,2
30381,보훈민원 문답풀이,2
30382,깨끗한 환경되찾기 웅변대회,2
30383,신명난 축제 和合 한마당 다짐,2
30384, 단신  국제서문학자 학술대회,2
30385,「진짜보물」과 금속 분포등 비교,2
30386,전남도민헌장 수정 바랍니다,2
30387, 지역단신  96년도 장학금 수여식,2
30388,오솔길,2
30389,國寶 내년 전면 再감정,2
30390,韓 日문화 유사성은 뭘까,2
30391,「소극장 문화」활성화 한 몫,2
30392,해저유물 천년  4 ,2
30393,全北서 카레이스 진수를,2
30394,설왕설래,2
30395,요절한 목판화가 「오윤」 10주기 유작전,2
30396,크라운베이커리 윤영주 사장 선두기업인 ,2
30397,아멕스 애프터마케팅 세계초우량기업 경영현장을 가다 ,2
30398,「의심가는 국보」 전면 재감정 문체부,2
30399,전주시 유적지 순례 대행진,2
30400,총통 어떻게 재감정 하나,2
30401, SEK World 96  인터넷 전자신문,2
30402,글로리아 진 X 포인트 ,2
30403,춘천시립합창단 연주회,2
30404,무형문화재 두석장보유자 김덕룡옹,2
30405,2人 3脚으로 부른 사랑의 노래,2
30406,한두사람 「입김」따라 국보 좌우 문화재지정 이것이 문제다 1 ,0
30407,알고 쓰는 미술재료,2
30408,黃대령 골동품상申씨 조개채취업자 利權노린「銃筒밀거래 합작」,2
30409,「21세기 정치의식」국제세미나 이젠 民정치교육 필요,2
30410, 타운소식 최계운 인천지부 결성식 가져,2
30411, 동정 조홍래  농어촌용수관리  심포지엄,2
30412, 동정 박인호   물관리대책방향 심포지엄,2
30413,오늘 단오 곳곳서 민속행사,2
30414, 100자뉴스 국민정서 위배 이유로 골프장 허가취소 부당,2
30415,전주에 남자 접대부 있는 호스트바 등장,2
30416, 인터뷰 일본대사관 공보문화원장에 부임한 마치다 미쓰구,2
30417,성주군 골프장건설 감정싸움 고령군,2
30418,年內「1백년史」발간,2
30419,문화재 眞品 논란 가열,0
30420,문화재 명예관리인 위촉,2
30421,조선왕조실록 CD롬  속탄다 문체부 서울시스템 공동개발,2
30422,문화재 지정 해제 어떻게 하나,2
30423,한국 페스티발 앙상블의 이색연주회 문화현장 ,2
30424,탐험가 윤명철씨 탐닉의 세계 ,2
30425,70여개 대형사업장에  불씨  걷는 한국 뛰는 일본 ,2
30426, 해외기술동향  NT시스템 워크스테이션 기린아 부상,1
30427,환경 보전 행사장서 경품 추첨만  전시 행정 지양하고 실질 활동을,2
30428,사회 곳곳 性문란 추태,2
30429,무형문화재 김덕룡옹,2
30430, 시리즈  컴퓨터 파노라마  24 ;도약기  10 ,1
30431, 小資本 사업 아이디어로 승부 ,2
30432, 승자총통도 가짜  검찰 인양유물 6백3점 재감정 의뢰,2
30433, 가까운곳부터 봉사 ,1
30434,MBC개그맨 선발대회 내달14일 문화체육관,2
30435, 칼럼 시간과 돈,2
30436, 국민 정서 안좋다  이유 골프장 허가 취소 부당,2
30437,젊음이 숨쉬는 런던  천의 얼굴 을 한 화려한 거리,2
30438,환경친화 전문세제 인기 식기세척­세탁용 신상품 대거 출시,1
30439,불법 연대파업 사설 ,2
30440,관광안내소 설치 운영,2
30441,井邑시 江原道 束草시간 자매결연,2
30442,국보지정 부실 비난에 당황,2
30443,월남귀순자 초청 안보강연,2
30444,김우순초청 독창회 22일 속초문화회관,2
30445,충무공 앞에 부끄럽다 사설 ,2
30446,레오나르도를 되살린다 김문환 저 세계 다이제스트 ,2
30447, 법근거 없는 골프장 금지 부당  서울고법 판결,2
30448, SEK World 96  인터넷 출품작,2
30449, 사고 장애인재활 국제 학술대회,2
30450,市道知事가 환경평가 과태료 부과 行刷委 영향평가制 개선,2
30451, 분수대 문화대사,2
30452,익산 천호동굴 석회공장들의 석회석 채취로 훼손 심해,2
30453, 제작현장을 찾아  다큐멘터리 전문 Q채널,2
30454,新중국기행 330일 걸음마다 전설 불교유적 산재,0
30455,「남북사랑운동본부」 발족 개신교지도자들 화해통한 평화통일 앞장 ,2
30456,중 작가 왕중문 작 「수호별전」 1부 6권 번역 출간,2
30457,22일 제17회 예술평론 에로티시즘 표현과 한계 심포지엄,2
30458, SEK World 96  소모품 출판동향,2
30459,대도시 산성비  심각 ,2
30460,산업포장및 표창장 수상자,1
30461,호남高速鐵 협의회 쉬쉬,2
30462,기자수첩,2
30463,세계화 정보화 추세 반영,2
30464,학생무용경연대회,2
30465,6 25 분단상황 객관화 성과,2
30466,98년 국내서 연다,2
30467,소외이웃 장애인 달래줄 자선음악회,2
30468,환경따로  판결따로   기준60배 필름현상폐수 방류에 집유 ,2
30469,전자산업진흥회  한 미 협력방안 적극 추진,2
30470,숲속에서 즐기는 미로여행,2
30471,예술종합학교 「교육산실」 청사진 나왔다,2
30472,綠地에 文藝회관 웬말,2
30473,儀旺세계연극제 무산,2
30474,긴급진단,2
30475,바닥낮은 시내버스 도입해야,2
30476,「民 軍 친선음악회」 열린다 ,2
30477,한국전통 문화학교 유치 적극나서,1
30478,이번엔「에로스 바로보기」출간,2
30479,2천년대「녹색서울계획21」내용 도로변 주택 방음시설 의무화,2
30480,문화재지정 실태 전문가 한사람이 좌우한다,2
30481,양반 미야지마 히로시 지음,2
30482,노화랑 개관기념 김구 류관순 등 형상화,2
30483,외래동물 잡기 전국적 운동을 김익수 더불어 생각하며 ,2
30484,전통기와 굽는법 영화 제작,2
30485,열린 학교 우리손으로 11 맑은 사회를 열자 21 ,2
30486,서울예술단이사장 具滋鏡씨,2
30487,시청자 위원회서 현안협의,2
30488,미 여객기 음식문화 바뀐다,2
30489,여수 Y총무 이학영­박홍인씨 부부 화목가정 탐방 ,2
30490,정보문화센터  초고속 인력양성 기관으로 선정,2
30491,노사 결의대회,2
30492,문화단신,2
30493,「위천」 水質평가 승인 가능성,2
30494,가덕 신항만 연계사업 늑장,2
30495,일상을 노래하는 자연스런 몸짓 미 조프리발레단 공연을 보고,2
30496,「의왕연극제」 무산교훈 민경택 문화부 현장기자 ,2
30497,이대 기혼총장 탄생 개교 백10년만에 처음  장상 부총장 선출,2
30498,동국제강 임단협 무교섭 타결 신노사문화 정착대회 열어,2
30499,「지역주의 확산과 한국의 대응」 세미나 주요내용,2
30500,산재권 출원앞서 진단부터 발명진흥회 7월부터 전면 시행,0
30501,성 상품화 대중매체 규탄대회 음대협 음란만화 연재 중단 등 촉구,0
30502,매력 만점 마음도 신나요,2
30503,월드컵 光州유치 유력,1
30504,인켈  22일 대학로등 전국 4곳서 거리문화 이벤트,2
30505,고지도 도록 발간 약정,2
30506,「건전비디오 」세미나,2
30507,남산문화재단 제15회 장학금 수여식,2
30508,서울예술단이사장 具滋鎬씨,2
30509,中每인터뷰,2
30510,民選단체장 출범 1년 卞鍾奭청원군수의 功過,2
30511,관가,2
30512,문화계  의왕 연극제 무산 반발,2
30513,문화계  의왕 연극제 무산 반발,2
30514,「먹거리 건강서」줄이어,2
30515,지역경제와 지방中企발전전략 주최 서울經濟新聞 大宇경제硏 후원 中企廳 기업은행 강원은행  지역특성 걸맞게 산업구조 조정을 ,2
30516,광고 話題 창업100년 斗山그룹 PR광고 100년前 배경 소품동원 제작,2
30517, 건설업 개방「제2도약」轉機삼자 ,1
30518,獨，不正공무원 처벌 대폭강화,2
30519,高품질 高부가 첨단기술개,2
30520,펀드 매니저 격변하는 투자신탁 ,2
30521,襄陽 현산문화제개막,2
30522,문화단신,2
30523,디자인 세계화전략­좌담회 이젠 디자인이다 ,2
30524,道남녀궁도대회,2
30525, 이원집정부제 논의 시기 상조  JP 「권력구조」 일문일답,2
30526,식생활문화개선 협의회 가져,2
30527,불교 태고종 영산제 시연회,2
30528,내년예산 SOC확충 우선 투입 신한국 12개 중점 추진사업 설정,2
30529,전방땅굴 출입절차 완화,2
30530,땅굴방문 절차 간소화 현지 신청으로 출입케 국방부 내년부터,2
30531,SEMI  26 28일 제4회 기술세미나,2
30532, 21세기 새사상 대안 「선비정신」 에서 찾자 ,2
30533,고속철 경주구간 조사자문 문화재전문가 5명 추천,2
30534,콘서트,2
30535,「중립화」를 보는 檢警의 시각,2
30536,문화와 돈  9  클래식 공연,2
30537,韓日정상회담 의제서 제외,2
30538, 인터뷰 아시아개발은행 인사과장 이순훈씨,2
30539,문예기금 15억횡령 정진우감독 구속,0
30540,제주시 동부지역 관광개발사업 본격 추진,2
30541,서울예술단 이사장 구자호씨,2
30542, 21세기 全北像 준비 진력 ,2
30543, 볼거리 먹거리 全州 난장 북적 ,2
30544, 「서구적 감각파」가 최대 구매력  제일기획 라이프스타일 조사,2
30545,서울­바르샤바 자매결연 협정,2
30546,해외 나들이,2
30547,부패 공무원 처벌 강화 독 정부 관련법안 마련,2
30548,땅굴방문 쉬워진다 내달부터 공휴일 개방 허가기간 단축,0
30549,GD 통산부장관 단체장상 이젠 디자인이다 ,2
30550,공사장서 발견된 유물 숨기기 급급 우리역사 보존위한 정부 노력 절실,2
30551,자치구광장,2
30552,분당 내년 5월「토지박물관」개관,2
30553,高速鐵 자문위원 文體部 5명 추진,2
30554,애향노래부르기대회 개최,2
30555,하드코어랩으로 외치는  악마의 제국 미국 반대 ,2
30556,정진우 감독 구속 문예기금 15억 안내,2
30557,다시 찾는 全北 만들자,2
30558,보훈민원 문답풀이,2
30559,러 대선후보 평전 나와 주가노프 지리노프스키 다룬 책 3권,2
30560,정보통신 인력양성기관 한국정보문화센터 선정,2
30561,地自體가 앞장서야,2
30562,기업운명 결정하는 「황금의 손」 이젠 디자인이다 ,2
30563,국제연극제 한마당 ,2
30564,체육회예산 追更증액 이유는,2
30565,전자주민증 부작용 경계해야 황상재 한양대 교수 오늘의 미디어 ,2
30566,천지에 충만한 생명의 소리 박경리 칼럼 ,2
30567,건설진흥촉진대회 수상자 전환기의 건설산업 Ⅰ ,1
30568,황장수 일곱번째 작곡 발표회,2
30569,동국제강 勞使교섭  새지평 ,2
30570,SD 통산부장관 단체상장 이젠 디자인이다 ,2
30571,미공개 古地圖 도룩 발간 작업,2
30572,문화단신,2
30573,지방자치 자율성제고 시급 논평과 제언 ,2
30574,가짜총통 계기로 본 실상 문화재 지정 이것이 문제다 2 ,0
30575,문화단신,2
30576,「동구 이미지 만들기」 완성,2
30577,경기문화 집대성,2
30578, 사설  세계 연극제 무산이 주는 교훈,2
30579,딱딱한 클래식 부드럽게 만난다,2
30580,경기문화 집대성,2
30581,경기문화 집대성,2
30582, 데스크 칼럼  문화 속에 수원 월드컵을 ,2
30583,식도락가 유혹 먹자골목,2
30584,월드컵축구 유치 위원장,1
30585,방송가,2
30586,한국영화 아직도 험난한 길,2
30587,도시문화병 以熱治熱로 극복,2
30588,국제 채권부문 특화 계속추진,2
30589,獨의회  中 티베트인권침해 규탄,0
30590,서울마로니에 공원등 4곳 인켈，음악이벤트 개최,2
30591, 시장잠식 최소화 나서자 ,2
30592,〃勞使분규 經營者의지에 달렸다〃,2
30593, 社  문화재지정 전면 재검토를,2
30594,국민대 목요특강「내일 」출판기념회,2
30595,보물지정 다른 銃筒도 진위조사,2
30596, 봉사로기쁨찾자 서민과 호흡하는  사랑의 문화봉사단 ,1
30597,96 인터넷 명인 한마당에 신청 밀물,2
30598, 사고 地自制 1년 평가 대학생 논문 당선작,2
30599,都農통합 益山문화원 신축부지 선정,2
30600,경주고속철 자문위원 문화재 관련 5명 위촉,2
30601,잃어버린 匠人정신,2
30602, 郡民숙원 해결우해 마당발 돼야죠 ,2
30603,21세기 앞당기는 위성 방송시대 눈앞,2
30604,서울예술단 이사장 구자호씨,2
30605,독 중 티베트탄압 규탄 의회 결의안 채택,2
30606,양반 미야지마 히로시 지음 신간포커스 ,2
30607,정진우 감독 구속 문예진흥기금 가로채,2
30608,여타 사업장도 원만 타결을 사설 ,2
30609,개량 가족묘지 장명수 칼럼 ,2
30610,KBS 위성방송 내달  반쪽 개국 ,2
30611,삼영정보통신  고부가제품 매장특화 재도약 발판,1
30612,서울예술단 이사장 구자호씨,2
30613, 가짜총통  계기로 본 문화재 지정 관리실태,2
30614,중국 시안 1천년 중국 수도 문화유적 보고 지구촌여행 ,2
30615, 저질의원 추방 법 추진  바른정치모임  소위 구성,2
30616, 守城 자신 해외시장 개척 총력,2
30617,「건설立國」훈 포장 영광의 얼굴들 산업포장 韓奎峯 천일건축사장,2
30618,96 한국건축문화大賞,2
30619,Great China 中華경제권 현장을 간다⑫ 臺彎경제 2 ,2
30620, 開放후 3 4년 구조개편 진통 ,2
30621,우수한 시공능력 바탕 당당히 승부,2
30622,동국제강 賃團協타결,2
30623,전문화 차별화 현지화 은행권  熱風 ,2
30624,沈淑慶의 춤 세계 공연,2
30625,주택표준설계도 인기,1
30626,폐교 휴양 연수시설 활용 천4백개 관광자원화 관광공사,2
30627,대한건설협 최원석 회장 인터뷰 ,2
30628,경기박물관 개관,2
30629,「전동文化학교」 유치 단일호 시급,1
30630,全州시 유적지 순례 대행진,2
30631,문닫은 廢校 관광자원활용 검토,2
30632,韓 曰 합작영화,2
30633,SOC확충 대폭 증액,2
30634,국제심포지엄 참석,2
30635,井邑시 공동발전 협력 다짐 束草시,2
30636,국무총리상 받은 孔林 라인그룹회장,2
30637,생활용기 제작한 대규모 가마터 발굴,2
30638,존 레흐트 저 「문화연구를 위한 현대사상가 50」,2
30639,무파업­무교섭 실천 3년째 동국제강 쟁의  무풍지대 ,2
30640,江陵단오제 山江陵,2
30641,「한국 인물유학사」 인물로 읽는 한국 사상사 화제의 책 ,2
30642,미술,2
30643,문화기류,2
30644,加德島 어업권 보상 난항 3千億대 추정   종합개발에 걸림돌,2
30645,일 총리 방한 의미와 한 일관계,2
30646,『부산 무용의 오늘  만난다,2
30647, 21세기 디자인선진국 도약 기회  「디자인 올림픽」 유치총력,1
30648,全州 대사습놀이 전국대회 대통령상 朱云淑씨,2
30649,문화단신,2
30650,長水패밀리 볼링센터 개장,2
30651,서울예술단 이사장 具滋鎬씨,2
30652,동국제강 勞使 2년연속 무교섭 타결,2
30653,제1회 청소년 민속백일장 최지원 이수경양 장원수상,1
30654,평일 그린피 주말과 똑같다 수도권 로얄골프장등 슬쩍 인상,2
30655, 동정 장덕삼  대학문화의 변천  세미나,2
30656, 재계를움직이는사람들 19 코오롱그룹,2
30657,자치 싹틔운 출범1년  지방분권 아직미흡 지방자치세미나 주제발표,2
30658,디자인전문 교육기관 국제 산업디자인 대학원 이젠 디자인이다 ,2
30659,대전 4개 사립大 대학특성화 추진,2
30660,불 패션계 한국디자이너 주목,1
30661,SD 국무총리상 이젠 디자인이다 ,2
30662,씀씀이 헤픈 봉급자 사설 ,2
30663,나무와 쇠의 「행복한 동거」 심문섭 조각전,2
30664,21세기 건설산업 발전방향 세미나  96건설진흥촉진대회 ,2
30665,잊혀진 한국인 「라후」族 조명,2
30666,건설진흥촉진대회 수상자 전환기의 건설산업 Ⅱ ,1
30667,매일 보훈대상 시상식,2
30668,獨의회 對中규탄 결의안 채택,2
30669,외근형사 정예화,2
30670,文化財 가짜시비 증폭,2
30671,비오는 주말  매장따라 울고 웃는다,2
30672,더친절하게   더 편안하게,2
30673,향토문화유적 순례,2
30674,컴퓨터 교실 개소,2
30675,한국문화주간 행사 유네스코 24일부터,2
30676,문화예술기금 횡령 정진우 감독 구속,0
30677,삼국시대 유물 유적 발굴,2
30678,유달영 성천문화재단 이사장 나의 아버지 ,2
30679,ASEM­2002년 월드컵 특수대비 관광산업정책 재정비 절실,2
30680,한국사회사상사 이은순 이배용 등 지음 화제의 책 ,2
30681,무리한 유치 아쉬운 취소 사설 ,1
30682,홍사윤 LG전자디자인연 선임연구원 인터뷰 ,2
30683,문화방송 새 사장 선임 늑장,2
30684,베트남 사파 타피엔 마을  통킹의 알프스  소수민족 보금자리,2
30685, 말말말 대통령 해본뒤 내각제 논의하려는 듯,2
30686,경기도박물관 유물 2 143점 道의회 再감정 의뢰,2
30687, 이렇게생각합니다 슬그머니 복귀한 룰라 放送社 출연경쟁,2
30688, 시론 전문가 기를 제도를,2
30689,인터넷방송 야망 「그룹웨어」 왕자 나눔기술 사장 장영승,2
30690,타결  분규  각 사업장 표정,2
30691, 사고 백두산 중국문화유적탐방,2
30692, 천년 古都 자긍심 높이자 ,2
30693,대전엑스포 행사장 상업용지 매각,0
30694,제2회 단오장기왕전 盛了,2
30695,地方自治制 실시 1년 국승록 정읍시장 추진사업 성과,2
30696,논에 물 자동공급,2
30697,수상스키 윈드서핑,1
30698,국보급 문화재 진품시비,2
30699,신한국,2
30700,端午 길놀이 행사,2
30701,◇태고종 靈山齋시연회,2
30702,전면開放시대 생존활로 찾자 ,2
30703,「건설立國」훈 포장 영광의 얼굴들 산업포장 金昶一 정림건축부회장,2
30704,초고속정보통신교육기관 한국정보문화센터 선정,2
30705,한국관광공사 김태연 사장 인터뷰 ,2
30706, 단신  과학문화재단  「생활과학과 여성」 세미나,2
30707, 정가 산책  5개 소위원회 활동 주목 外,1
30708,고영삼 씨 사회학대회서 「글로벌리제이션 문제점」 지적,0
30709,서울 京畿 연극제로 대체 새로운 해법 제안,1
30710,경기문화 집대성,2
30711, 데스크 칼럼  문화 속에 수원 월드컵을 ,2
30712,도 박물관 개관 의미와 현황,2
30713,PC통신 올여름휴가 확실한 길잡이,2
30714,전국연극제 이모저모,2
30715,「3麗」 유물 유적 영상 세미나 개최,2
30716,인물엿보기,2
30717,이목구비,1
30718, 펼쳐진 山水 아름다움 湖南第一 ,2
30719,땅굴 방문절차 간소화 1주前 신청하면 허용,2
30720,조프리발레단 록발레 관객 혼뺀 역동 관능의 춤판,2
30721,무용,2
30722,베트남한국문화원추진 아시아 문화 교류재단 李陽 사무국장 민간교류 없인 베트남과 관계 개선 안돼,2
30723,고충위 잇단 규제해제 권고 과천녹지,2
30724, 티베트 인권  결의 독 중국탄압 규탄,2
30725,교육청 교장이 학교운영위 강좌 방해 본사 주최 안동강좌,2
30726,정경모 재일 문필가 한­일관계 어떻게 풀것인가 6 ,2
30727,외근형사 정예인력 배치 수사전문화­인권유린 방지,2
30728,하수도料 9 9% 引上,2
30729,襄陽현북사무소 식당 노래방운영,2
30730, 토요살롱  손봉호 정보통신 윤리위원회 위원장,2
30731,최저생계비 100% 보장,2
30732,漢字교실,2
30733,절실한 「신노사문화」 사설 ,2
30734,다종교사회 국내 실상 등 진단,2
30735, 전수받기 어렵고 돈벌이도 안된다  기피,2
30736,동계U대회 문화예술축제 작품 확정,2
30737,중앙과「수직분리」아닌 공조관계돼야 지방자치 1년 세미나 토론요지,2
30738,전력생산도 님비현상 양보하는 지혜필요,2
30739,청소년에 은혜­감동 스타급 강사들  바빠요 ,2
30740,「삶의질 세계화」 실천 비중 정부 확정 국민복지계획안,2
30741,貞夫人 淳昌薛氏 서화 문학 재조명어제 서울서 세미나 개최,2
30742,오 목 대,2
30743,조치원읍내 보도블록,2
30744,교통안전 감시단 발대식,2
30745,DMZ국제심포지엄서 논문발표,2
30746,평택문화원주최 단오절 민속행사,2
30747,평택문화원주최 단오절 민속행사,2
30748, 동정 ,2
30749,맴피스트 이론합격자 발표,2
30750,케이블TV 1백만가구돌파 대중화 성큼,1
30751,자동차분규 수습국면,2
30752,금융개방 앞두고 自救策마련 혼신,2
30753,올 노사협상 새로운 양상,1
30754,PC통신 유니텔 「락콘서트」   문화행사 적극지원 대중속으로,2
30755,21세기 소비자 정책 공청회 요약 ,2
30756,기계공업진흥회，발전설비協 구성,2
30757,언론도 통일 대비해야 방정배 성균관대 언론학 교수 아침을 열며 ,2
30758,화랑도 예술작품처럼 건축 붐 관람 편리하게 입체 첨단화,2
30759,34회 옥포대첩 기념제전 개막,2
30760,최저생계비 98년 백% 보장 정부 국민복지기본계획안 확정,2
30761,龜艦別黃子銃筒 사기극 파문 가짜시비 빚고있는 문화재들,0
30762,문화재 가짜시비  일파만파 ,2
30763,생보자 최저생계비 98년 100% 지원,2
30764,춘천호반에 노사화합 메아리 130여개 사업장 「한마음 실천대회」,2
30765,「반문화」 와 현실인식 임철순 문화1부장 메아리 ,2
30766,청학기 전국축구개막,2
30767,홍천군민 사진촬영 대회,2
30768,감정전문가도 속이는 위조품 활개,2
30769,전자신문「마이다스」 24시간 살아숨쉬는뉴스 寶庫,2
30770,평생을 언론자유 수호에 헌신,2
30771,月평균 과외비 16萬9千원 학교교육비와 거의 맞먹어,2
30772, 문화地圖 문학 19 창작과 비평사의 베스트셀러 만들기,2
30773, 동정 김장호 『신발이 있는 풍경 로 영랑문학상,2
30774, 동정 박선영 초중등교종교교육 학술대회,2
30775,갯벌 탐사 역사기행 등 초 중생 여름캠프 풍성,2
30776,1TV는 「종합방송채널」로 운영 2TV 고급문화 예술 중심 편성,2
30777,해사 측우기도 가짜 해사박물관  세계 최고  보물지정 압력,1
30778,「가짜 총통」 골동품상이 제작,2
30779,제도 조직 근본수술 시급 문화재지정 이것이 문제다 3 끝 ,0
30780,독 의회 중 티베트 인권침해 규탄 중  양국관계 손상  경고,0
30781,유학자격 초 중생으로 확대 교육부 부처협의 개정,2
30782,우리가락 「복음송」 찬양문화  새장  「새하늘 새땅」첫 정기공연,2
30783,가짜 銃筒 황대령이 부탁,2
30784,生保者 생계비 완전보장,2
30785, 「淳昌薛씨부인」문학 예술세계 재조명 나서야 ,2
30786,아이작스턴 요요마 사라장등 출연,2
30787,문화재 재감정 요구 경주 91개 사회단체,2
30788, 인터뷰  김철호 LG 디자인연구소장,2
30789,콘서트,2
30790,「가까운 이웃 만들기」에 무게,2
30791,독립영화계  사전심의 폐지  팔걷었다,2
30792,民選이후 초등생 見學 줄이어 全北 바로알기 실천교육 일환,2
30793,아시아 자동차 勞使협상 타결,2
30794,교통문화 과감한 개혁 필요,2
30795,태고종 靈山齋 시연회 범패 바라춤 진수 선보여,1
30796,오염방지 지도 관리 어려움,2
30797,농어촌 수리시설 노후로 용수 35% 손실,2
30798, 문화재 지정 심의회의 공개돼야 ,2
30799,2천년대 들어설 초고층 첨단빌딩 미리 보면,2
30800,퍼포먼스 광고의 세계 ,2
30801,독립 프로덕션 작품으로 승부하는 영상시대 첨병,2
30802,나사전문백화점 설립한다 명화금속 등 20여개 부품업체들 추진,2
30803,한국천주교회 순교1번지의 역사 집대성,2
30804,지방관가 내달 人事 회오리,2
30805,南山문화재단 장학금등 수여식,2
30806,제모습 찾는다,2
30807,시솽반나 다이족자치주 메콩강은 부른다 28 ,2
30808,궁중음식 기능보유자 황혜성 6 끝 나의 젊음 나의 사랑 ,2
30809,녹색에너지 가족운동,2
30810,공예품경진대회,2
30811,김기현의 그림이야기,2
30812,동정,2
30813,7개분아 국가정보 시스템 구축,2
30814,거북선 도추도 가짜다,2
30815,전시,2
30816,97의왕연극제 무산,2
30817,발전설비협의회 발족 초대위원장 李大遠씨,2
30818,KBS2 이문세 쇼 방청 신청자 천명이상 몰려,2
30819, 문화地圖 문학 19 베스트셀러 작품들,2
30820,국내 유일한 호남검무 전수자 채정희씨,2
30821, 모임 종교인평화회의 창립10주년 기념식,2
30822, 특집 본지 연재소설달아 높이곰 돋아사 줄거리,2
30823,구청공무원 애장품 전시회 가져 화제,2
30824,케이블TV 쇼핑채널 미시MC들 독무대,2
30825,全北예술회관 부지확보  청신호 ,2
30826,징계받은 청소년 학교복귀 도와준다,2
30827,귀향 세계中企연맹 柳琦諄 회장 인터뷰,2
30828,「귀함 총통」 신휴철씨가 제작 어제검거 자백받아,2
30829,「民選」틀 깨고 自立토양 구축,2
30830,공직 경직성 타파,2
30831,안방에 첨단위성방송 활짝,2
30832,가장 비싼 청바지 여적 ,2
30833,르네클레망 키에슬롭스키 두 영화감독 대표작 회고전,2
30834,중세 성가의 유행 정윤수 칼럼 우리문화 지금 ,2
30835,홍천지역 초 중등학교 애향노래 부르기대회,2
30836,시민노래자랑,2
30837,신나는 캠프 다녀오면 믿음  쑥쑥 ,2
30838,커피메이커 시장 선점경쟁 치열,2
30839,지독한 사랑 여전히 목마른 일탈 욕망 영화 관람석 ,0
30840,「관광개발 편중 잘못된 인식」,2
30841,大田 엑스포공원內 상업용지 土公 6만4 000여坪 공급,2
30842,호텔신축 5개 용도지역서만,2
30843,甲乙 세계5大 섬유그룹 도약,1
30844, 다이제스트 계룡문화마을 견학,2
30845,영동군수 취임 1주년,2
30846,TV하이라이트,2
30847,해외유학 전면 자유화,2
30848,영남대 삼성 고지도발간 약정,2
30849, 교훈은 잊지말되 북한동포는 돕자  한기총 「6 25금식기도회」,2
30850,李仁濟도지사 道박물관 개관식 참석,2
30851,경기 도당굿,2
30852,가짜統筒은 陸砲였다,2
30853,瑞石臺,2
30854,지역상공인 사회단체 「광역협력」 나섰다,2
30855,해외공사수주 「개발형」 전환 프로젝트 창출서 자금까지 책임,2
30856, 짧은글 긴생각  지적 재산의 빈곤,2
30857,慶州경마장 99年준공 難望,2
30858,한국무용가 배정혜 이세기의 인물탐구 98 ,2
30859,어버이날 타월배포 뒤늦게 말썽,2
30860, 사고 제3회 늘푸름 팝 클래식 콘서트,2
30861,미의회 실종미군 청문회 나윤도 워싱턴 특파원 오늘의 눈 ,2
30862,「거북선銃筒」가짜인듯,2
30863,내한 佛패션디자이너 마틴 싯봉 입는이 보는이 함께 즐거워야 좋은 옷,2
30864,테니스 마포高 4년만에 정상,2
30865,生保者 생계비 전액지원 98년부터,2
30866, 일본어 景 경기,2
30867, 특집 본지 연재소설달아 높이곰 돋아사 작가의 말,2
30868, 인터뷰  하멜표류기  출연 볼프스빈켈 주한네덜란드 대사,2
30869,광주시 시립교향악단 단원 모집,2
30870,「오늘의 오염」 성경적 재조명 방지형 박사 책 3권 펴내,2
30871,정신자각 실현,2
30872,뉴욕서 듣는 한국 라디오 생방송 인터넷으로 떠나는 세계여행 8 ,2
30873,초대석,2
30874,한국적인 광고 광고 뒤집기 ,2
30875,수원 한일타운 아파트 5 000가구 공급 분양 하이라이트 ,2
30876,「부동산학 발전방향」 세미나 주제발표 요약 부동산분석학회 주최,2
30877,강원사대부고올 첫 총성,2
30878,내고장 450여 교회 초교파적 동참 부산 복음화운동 본부 발족,2
30879,리콜제도 대상품목 확대 소비자 소송비용 등 지원 위해 부당광고규제 제정,0
30880,가짜총통 골동품상 변호사법위반 구속,0
30881,덕성여고  교사도 논문 발표  함께 공부하는 학교 이 학교  ,2
30882,자긍심 의욕 대단,2
30883,국제관광단 실크로드 대장정,2
30884,북 최악식량난 은폐 급급,2
30885,남중국해 「용궁」  누가 살았던걸까 박갑천 칼럼 ,2
30886,국보지정 「황자총통」 도굴유물 가능성 커 골동품상 구속,2
30887,21세기 경제장기구상 소비자부문 공청회 요약,2
30888,崔지사 公約18% 완료,2
30889,외대 베트남에 문화원,2
30890, 한 고비는 넘겼는데   민간노조 쟁의 가능성 분규 남은 불씨 ,2
30891,2002년 월드컵 대비 남북한 연계관광 추진,2
30892,문화행정의 제도적 결함 한영우 서울대 교수 더불어 생각하며 ,2
30893,행정체계 소비자중심 개편 21세기 소비자정책 구상,2
30894, 음비법 과 싸움나선  푸른영상  김동원 감독,2
30895,입시변화 따라 제주도내 초중고교생들 청소년단체 가입늘어,2
30896, 문화地圖 문학 19  문제성작품  베스트셀러 낳는다,0
30897, 단신 으뜸과 버금 세돌 세미나,2
30898, 타운소식 강정희 청소년 문화마당 열어,2
30899,상봉역세권 지하철 7호선 8월 개통 부동산 FOCUS ,2
30900,촌지와 학적부,2
